# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Dec  1 03:07:04 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.01 -0.17553 8.00000 1.4673912525 2.5361294746    1.467  0.736  3.8815  4.346    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.25e-13      0.00 7.247e-01 2.654e-01 1.765e-03 4.821e-04 4.379e-03 -1.000 9.937e-03 2.930 2.847 2.965 2.630
0.01 -0.17553 8.00000 1.5152173042 2.5401237011    1.515  0.797  3.8953  4.355    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-13      0.00 7.247e-01 2.653e-01 1.765e-03 4.820e-04 4.379e-03 -1.000 9.927e-03 2.778 2.706 2.805 2.523
0.01 -0.17553 8.00000 1.5630435944 2.5438382626    1.563  0.857  3.9086  4.362    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -9.2e-14      0.00 7.248e-01 2.653e-01 1.765e-03 4.820e-04 4.378e-03 -1.000 9.946e-03 2.629 2.571 2.651 2.421
0.01 -0.17553 8.00000 1.6108696461 2.5473001003    1.610  0.913  3.9210  4.368    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.53e-14      0.00 7.249e-01 2.652e-01 1.765e-03 4.819e-04 4.377e-03 -1.000 9.916e-03 2.487 2.448 2.511 2.328
0.01 -0.17553 8.00000 1.6586956978 2.5505335331    1.658  0.968  3.9327  4.373    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.33e-17      0.00 7.249e-01 2.652e-01 1.764e-03 4.818e-04 4.376e-03 -1.000 9.911e-03 2.351 2.334 2.382 2.243
0.01 -0.17553 8.00000 1.7065217495 2.5535593033    1.706  1.020  3.9438  4.377    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.250e-01 2.651e-01 1.764e-03 4.817e-04 4.376e-03 -1.000 9.906e-03 2.220 2.231 2.267 2.164
0.01 -0.17553 8.00000 1.7183147669 2.5542757511    1.717  1.033  3.9464  4.378    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.250e-01 2.651e-01 1.764e-03 4.817e-04 4.376e-03 -1.000 9.906e-03 2.188 2.207 2.240 2.144
0.01 -0.17553 8.00000 1.7543478012 2.5563962460    1.753  1.071  3.9542  4.380    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.250e-01 2.651e-01 1.764e-03 4.817e-04 4.376e-03 -1.000 9.911e-03 2.093 2.136 2.161 2.087
0.01 -0.17553 8.00000 1.8021739721 2.5590605736    1.801  1.119  3.9640  4.382    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.250e-01 2.651e-01 1.764e-03 4.817e-04 4.375e-03 -1.000 9.916e-03 1.971 2.047 2.064 2.016
0.01 -0.17553 8.00000 1.8500000238 2.5615673065    1.849  1.166  3.9730  4.383    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.251e-01 2.650e-01 1.763e-03 4.816e-04 4.375e-03 -1.000 9.909e-03 1.854 1.964 1.974 1.946
